URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Visit Duration,Web Browser,User Profile,Browser Profile,URL Length,Typed Count,History File,Record ID
https://www.geoguessr.com/game/7oIbDUccpGRiJAqt,GeoGuessr - Let's explore the world!,22/3/2023 23:17,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90063
https://www.geoguessr.com/game/Gb0OucLly6cgEoH2,A Diverse World - Game - GeoGuessr,22/3/2023 23:15,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90060
https://www.geoguessr.com/game/9EtX8tMamfs5NjC6,A Diverse World - Game - GeoGuessr,22/3/2023 23:14,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90057
https://www.geoguessr.com/game/qrElaXlDZahjUCow,GeoGuessr - Let's explore the world!,22/3/2023 23:12,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90052
https://www.geoguessr.com/game/r97ijk2FxeCY6Fze,A Diverse World - Game - GeoGuessr,22/3/2023 23:11,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90049
https://www.geoguessr.com/game/UhCdWcnSwHkSq1GP,A Diverse World - Game - GeoGuessr,22/3/2023 23:10,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90046
https://www.geoguessr.com/game/TVLUUzDjUMD9huNg,GeoGuessr - Let's explore the world!,22/3/2023 23:08,4,,Link,00:00.3,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90041
https://www.geoguessr.com/game/w5FfuQi7UQ1Mu66W,A Diverse World - Game - GeoGuessr,22/3/2023 23:07,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90038
https://www.geoguessr.com/game/cpY5DFRs7S5Zrkqm,A Diverse World - Game - GeoGuessr,22/3/2023 23:06,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90035
https://www.geoguessr.com/game/2jgfGBznKUBAqdsD,GeoGuessr - Let's explore the world!,22/3/2023 23:04,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90030
https://www.geoguessr.com/game/lRBHY0u11wLVaZZL,A Diverse World - Game - GeoGuessr,22/3/2023 23:03,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90027
https://www.geoguessr.com/game/AEiMDOYsRAxmqi7G,A Diverse World - Game - GeoGuessr,22/3/2023 23:01,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90024
https://www.geoguessr.com/game/dIJTcbvVsigXhsB1,GeoGuessr - Let's explore the world!,22/3/2023 23:00,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90019
https://www.geoguessr.com/game/tGoK1Stt3YJfho8n,A Diverse World - Game - GeoGuessr,22/3/2023 22:58,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90016
https://www.geoguessr.com/game/gXs9RN5MEt6pl5cm,A Diverse World - Game - GeoGuessr,22/3/2023 22:57,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90013
https://www.geoguessr.com/game/an6FPTVgEHdErWVG,GeoGuessr - Let's explore the world!,22/3/2023 22:55,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90008
https://www.geoguessr.com/game/6deHpT9dlHtng4aN,A Diverse World - Game - GeoGuessr,22/3/2023 22:54,3,,Link,00:00.3,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90005
https://www.geoguessr.com/game/UtaC9tDUvvP0Rc4i,A Diverse World - Game - GeoGuessr,22/3/2023 22:53,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90002
https://www.geoguessr.com/game/tAl5jQVHt1O3QvrP,GeoGuessr - Let's explore the world!,22/3/2023 22:51,4,,Link,00:00.8,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89997
https://www.geoguessr.com/game/RaFddc0B2cxqOGCQ,A Diverse World - Game - GeoGuessr,22/3/2023 22:50,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89994
https://www.geoguessr.com/game/PYRaFcCcu1AWgDgC,A Diverse World - Game - GeoGuessr,22/3/2023 22:48,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89991
https://www.geoguessr.com/game/J5tgFbRLp4V27ULK,GeoGuessr - Let's explore the world!,22/3/2023 22:47,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89986
https://www.geoguessr.com/game/BzI8MoHuViiWPMH0,A Diverse World - Game - GeoGuessr,22/3/2023 22:46,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89983
https://www.geoguessr.com/game/WmatTRWxnEwAdBvq,A Diverse World - Game - GeoGuessr,22/3/2023 22:44,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89980
https://www.geoguessr.com/game/BjgASWdHMvsjnmUN,GeoGuessr - Let's explore the world!,22/3/2023 22:43,4,,Link,00:00.3,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89975
https://www.geoguessr.com/game/6yxvmMEC5Di8aTJf,A Diverse World - Game - GeoGuessr,22/3/2023 22:41,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89972
